score,item_id,media_id,item_title,item_date,item_creator,item_url,pdf_url,local_pdf,text_path,page_index,candidate_text_from_extraction_not_final,context_before,context_after,categories,matched_terms,extraction_quality_proxy,clearance_status,verification_status,attribution_mode
117,807,1397,"January 24, 1938","January 24, 1938",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/807,https://collections.uwindsor.ca/files/original/acb08d61243890cf2049c2071852e4a4fe26e088.pdf,pdf_cache/item_807_january-24-1938.pdf,extracted_text_all/item_807_january-24-1938.txt,3,"If our psychology. in spite of this division in three parts, is one. and if our 1306an spite of three ports:7 is one which is permeated with the first whole thing. then we have to draw the following conclusion: The psychological gesture must be produced by the means oi our whole body, and never by the means of one of the parts of our body.",That means that our whole body is permeated with our thoughts or imgination from the head down; our whole body is permeated with the feeling from the heart down: and our whole body is permeated with the impulse streaming from below up.,Z‘Ie have to create our psychological gestures with our full and whole being.,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,body;first;gesture;psychological gesture;whole,0.887,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
117,811,8504,"January 27, 1938","January 27, 1938",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/811,https://collections.uwindsor.ca/files/original/077111dcf82faca563a3b41cf1a8182bac430d93.pdf,pdf_cache/item_811_january-27-1938.pdf,extracted_text_all/item_811_january-27-1938.txt,2,"It must be something definite, and first of All it must be filled with certain qualities. will you please do this gesture: From the center of our chest we are going to move our whole being = we move our arms, our heads, but streams are zoing through our legs as well. ‘Will you open your whole being by doing this psychological gesture.","‘This means, that if we are going to do a certain gesture, ""I am going to open ny whole body, my whole being,"" I must ask myself what qualities I want to incorporate 7 this gesture, because the sesture itself can mean nothing orit can mean too much, which is also nothing.",Now do it with the quality of caution.,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,center;first;gesture;psychological gesture;qualities;whole;will,0.880,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
117,743,1322,"July 14, 1937","July 14, 1937",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/743,https://collections.uwindsor.ca/files/original/e23b4774e71df90723e36ef1bbf1206f1a0a140f.pdf,pdf_cache/item_743_july-14-1937.pdf,extracted_text_all/item_743_july-14-1937.txt,2,As a condition. the tempo is given: the beginning is very slow. the middle part very quick. and very slow at the end. Use these movements to awaken your feelings.,"The first position is a contmctod'cme on the ground, as if you are pulling something, tho second moment is on the knees. tho arms outstretched to the sides holding something; tho third position is again sitting on the floor, but not contmctod this time. and pushing something away.",Until your feelings are aroused. the exercise has not been explored mlly.,actor_struggle;directing_academic_footnote;method_terms,beginning;end;feelings;middle;tempo,0.884,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
117,746,1324,"July 18, 1937","July 18, 1937",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/746,https://collections.uwindsor.ca/files/original/896112414dc92ea9e1ea802c9b3b228f984efcba.pdf,pdf_cache/item_746_july-18-1937.pdf,extracted_text_all/item_746_july-18-1937.txt,20,"Comments of Paul Roger-m The directors should ""fly over"" the whole play much more often than they do. This will help to find tompo and rhythm.",This applies to all the sketches.,I would suggest a more thorough organization of the technical side.,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,directors;play;rhythm;whole;will,0.884,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
117,731,1310,"June 28, 1937 (afternoon)","June 28, 1937",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/731,https://collections.uwindsor.ca/files/original/ce51e55b21af7040504880f52ba9eac752693ab3.pdf,pdf_cache/item_731_june-28-1937-afternoon.pdf,extracted_text_all/item_731_june-28-1937-afternoon.txt,7,"It is good that the cast is able to keep the perform ' + 01 wore to ask professional actors to play the whole play with so many gaps in the atmosphere and rhythm. etc.. it would be very disturbing for them, but our students carry it through without any hysteria. This is a great achievement. and I know that you will be able to reach all that I have suggestod.",The impression in the drawings will always he changed on the stage. and this is the process or growing.,The only thing I have not yet seen is the depth. but you will be able to reach that.,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,atmosphere;cast;play;rhythm;whole;will,0.891,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
117,849,1456,"March 10, 1938","March 10, 1938",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/849,https://collections.uwindsor.ca/files/original/98b2cb2d05d0a8ad946766804bc27893b9ec4ca4.pdf,pdf_cache/item_849_march-10-1938.pdf,extracted_text_all/item_849_march-10-1938.txt,5,"Chekhov , Larch 10, 1938 bodies free. \ How. try to imagine in the style of tho play;imagination and style in the speech - this is the main idea today. At the end of the scene when Nicholas is sitting speaking with the invisible Spy — this invisible gentleman in spectacles - about ""usual and unusual"" people. imagine in the style of the play. how he speaks.",h.,After this long torture and psychological fight with this image he is extremely exhausted and falls asleep sitting on the chair.,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,end;free;imagination;play;scene;speech;style,0.885,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
117,850,1457,"March 11, 1938","March 11, 1938",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/850,https://collections.uwindsor.ca/files/original/04a7d0a5aa2d77995d0d3887bb96ad0c2b4ea6f4.pdf,pdf_cache/item_850_march-11-1938.pdf,extracted_text_all/item_850_march-11-1938.txt,2,"The middle part is always the transition between the first and last part, in the sense that we ara aiming at a certain goal. and the transition is further away from the starting point, and nearer to the goal. All the qualities and powers which belong to this big rhythmical gesture consisting of three part3, must be combined or changed so that during this middle part - this transitional part - the qualities of the end are more and more defeating the qualities of the beginning.","1938 We know that by producing certain rhythmical effects we have, as artists. tb develop the ability whilo being in the starting point in the beginning. to be able to anticipate the last part, and rhile moving to the last part, and being in the last part. to live in the beginning, recalling it. reviving it. and making it present in our artistic mind.",This is the main idea of the transition. although in each special and particular case of the rhythmical event or process. it can be varied indefinitely.,directing_academic_footnote;method_terms,beginning;end;first;gesture;middle;qualities,0.889,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
117,853,1460,"March 14, 1938","March 14, 1938",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/853,https://collections.uwindsor.ca/files/original/1da51265c981b438859505a5c636ae67a01b4255.pdf,pdf_cache/item_853_march-14-1938.pdf,extracted_text_all/item_853_march-14-1938.txt,1,"1938 CONCEi’i‘RATION IP'AGINATION AND \‘lILL‘ PRESIa‘XCE - THE CREATIVE INDIVIDUALITY CONTACT Today we shall start with the very first exercises. as if they were now. The real artist has to dovolop many abilities in his spirit and soul and body, and one of the most important abilities is the ability of concentration.",LEI‘ch 1b.,We shall start with this exerciso.,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,ability;body;concentration;creative;first;individuality;soul,0.883,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
117,859,1466,"March 17, 1938","March 17, 1938",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/859,https://collections.uwindsor.ca/files/original/a89fcf996d4197e9e6cd41279ef18565e64ff7df.pdf,pdf_cache/item_859_march-17-1938.pdf,extracted_text_all/item_859_march-17-1938.txt,6,"""nor to. and not be afraid of all these small things.‘ This stage must be gone through. -Tho problem is difficult: Contraction: cold : ﬁiano presto Expansion: fire ‘ forte adagio in the beginning. (All these dfforta we make to overcome these obvious thingsvand to cppbine enemies and friends. It will give great freedom).","Thio anticigation of right things - wrong things, and all the mistaken which7 you anticipate you must be powerful enough to see and say.",V The more strange the composition the more original the interpretation. the underlying ideas.,actor_struggle;daily_inspiration;directing_academic_footnote,beginning;cold;difficult;freedom;problem;will,0.885,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
117,843,1450,"March 3, 1938","March 3, 1938",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/843,https://collections.uwindsor.ca/files/original/42e649a2331bbcf6b93514a14830fb791c639736.pdf,pdf_cache/item_843_march-3-1938.pdf,extracted_text_all/item_843_march-3-1938.txt,4,The beginning of this feeling you will get at the end - to get rid of the whole world — therefore. you want to get rid of him.,It could bo turned into an objective but at the moment we will take it in imagination.,,actor_struggle;daily_inspiration;directing_academic_footnote,beginning;end;feeling;whole;will,0.891,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
117,699,1278,"May 4, 1937","May 4, 1937",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/699,https://collections.uwindsor.ca/files/original/14ec99b98b77cabfa63b47e84ef62234cf3a37db.pdf,pdf_cache/item_699_may-4-1937.pdf,extracted_text_all/item_699_may-4-1937.txt,4,"Jhen I would give them objectives and let them be incomplete, but let them have the feeling of the whole play from the point of view of objective, psychological gesture, atmosphere, etc., etc.","Then I would give them two or three atmospheres and let them act, with mistakes, but with atmosphere throughout.","That would be very good for your cast because first of all they will feel how many mistakes they have made in details, and this is a good preparation for fighting with quch bad details.",actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,atmosphere;feeling;gesture;objective;play;psychological gesture;whole,0.888,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
117,699,1278,"May 4, 1937","May 4, 1937",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/699,https://collections.uwindsor.ca/files/original/14ec99b98b77cabfa63b47e84ef62234cf3a37db.pdf,pdf_cache/item_699_may-4-1937.pdf,extracted_text_all/item_699_may-4-1937.txt,4,"Then I would give them two or three atmospheres and let them act, with mistakes, but with atmosphere throughout. Jhen I would give them objectives and let them be incomplete, but let them have the feeling of the whole play from the point of view of objective, psychological gesture, atmosphere, etc., etc.","It would be best to give your cast one pseychological gesture for the whole scene and let them act with the gesture inside, having rehearsed it a little before.","That would be very good for your cast because first of all they will feel how many mistakes they have made in details, and this is a good preparation for fighting with quch bad details.",actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,atmosphere;feeling;gesture;objective;play;psychological gesture;whole,0.888,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
117,784,1363,"November 18, 1937","November 18, 1937",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/784,https://collections.uwindsor.ca/files/original/8248d5b961a34afcf476eb20d0629e9294619557.pdf,pdf_cache/item_784_november-18-1937.pdf,extracted_text_all/item_784_november-18-1937.txt,5,"You must be able to fill tremendous rooms and space, which you will find in American theatres, not only with your voices but with your radiation - there are no other means. You can move as wide as you like. but if it is without radiation the audience will not be able to see it with opera glasses.",You have beautiful means or expression and you must use your beautiful radiatina newer.,On the other hand if you nova only your eyebrows with radiation. the last person in the gallery will see and feel you.,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,audience;radiation;will,0.890,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
117,632,1188,"November 26, 1936","November 26, 1936",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/632,https://collections.uwindsor.ca/files/original/dd20ccab6d711a44b7e436376f9ed4a455d7ff64.pdf,pdf_cache/item_632_november-26-1936.pdf,extracted_text_all/item_632_november-26-1936.txt,5,This work will give you the first feeling fot form. We must have fire and joy in doing each exercise.,"Number 8 Promised Leand Broken Synphony & Kop ¥oon zood Second Y¥ision Spring Water Keteor or Falling Star Through theso divisions, which are provisional, if you will imegine them and sact them in your imaginstion, you will get more than the first feeling for the form which the play can take with time.","The school is good, but the fire and joy are absol— utely important.",actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,feeling;first;form;joy;will,0.888,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
117,921,1546,"November 7, 1938","November 7, 1938",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/921,https://collections.uwindsor.ca/files/original/5b007ba8165d450f56d562ad4ce0cca537bbfb82.pdf,pdf_cache/item_921_november-7-1938.pdf,extracted_text_all/item_921_november-7-1938.txt,6,"But you must do it by appealing first to your imagination. just as you did the excreieeo for this streaming. now you must eee Pierrot noting with fire. Do it thirty times technically. as an actor, then you will know what it is. and tempo. speech. the wave movement. all these things eheuld come together.",If you cell it temperament. then temperament. as you like.,In telling you about the wave.,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,first;imagination;speech;tempo;will,0.881,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
117,773,1352,"October 29, 1937","October 29, 1937",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/773,https://collections.uwindsor.ca/files/original/e26be0889f0520195b3b425a1c0f4cdd1d7ca4cf.pdf,pdf_cache/item_773_october-29-1937.pdf,extracted_text_all/item_773_october-29-1937.txt,7,"This kind of imagining will coax the archetypal values into the soul, and what kind of archetype we have to penetrate into is always very clear, because as artists when first reading the play or imagining the part. we guess these archetypes and that is why we want to act. So we must penetrate into them quite consciously.",Enter into this factory in your imagination and you will feel Balladina's devils.,I have seen a very gifted actress who had no idea of any method. but who was always living in the archetype.,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,archetype;first;play;soul;will,0.894,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
117,909,1534,"October 3, 1938","October 3, 1938",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/909,https://collections.uwindsor.ca/files/original/55713c94a7f4fe667e5b9bfd4d91cc242241e053.pdf,pdf_cache/item_909_october-3-1938.pdf,extracted_text_all/item_909_october-3-1938.txt,4,"Thou when I am going to rehearse it in my imagination I will first may to myself. ""I will never give in with my dcsirc to act, with my feeling that I an an actor."" Then I will take the psychological gesture and apply it carefully.","What have 1 to act?"" I choose this or_thut scene. and 1 start to act it an an amateur. as a child. as a goniue.",Does it help me or not?,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,feeling;first;gesture;imagination;psychological gesture;rehearse;will,0.885,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
117,755,1334,"October 4, 1937","October 4, 1937",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/755,https://collections.uwindsor.ca/files/original/0f5b47ae117ec9f9a7c8450938e35ae555992c61.pdf,pdf_cache/item_755_october-4-1937.pdf,extracted_text_all/item_755_october-4-1937.txt,6,"Pay attention to the moment when you start end when you finish, as this is very important for the feeling of the whole. It must be a great experience for you, then you will awaken your actor's",Run and touch a post and then come back with the feeling that this is one big movement on the stage; don't break it anywhere. ﬁhile watching. others must g9 it inside.,,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,attention;end;feeling;moment;whole;will,0.890,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
117,1056,1688,"September 23, 1940","September 23, 1940",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/1056,https://collections.uwindsor.ca/files/original/b8e587cd8a4fea17f7a67569a9f10b9e763662aa.pdf,pdf_cache/item_1056_september-23-1940.pdf,extracted_text_all/item_1056_september-23-1940.txt,2,'Becaune the performance itself hao feelings - its own feeling: - and the feelings of the Enrformaneo - not of tho acter — we call atmosphere. The atmosphere of the whole play. of certain definize scenes. of moments. of acts. etc.,19h0 call it an independent being?,"You can easily imagine ﬁhet there can be an atmosphere on the stage. or in our eveyydey life -'a very definite atmosphere such as a cuteatrophe dn lhe ntreots In thin catastrophe you can fool one definite general ntnouphoro, ﬁelonging to when?",actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,atmosphere;feeling;feelings;moments;play;scenes;whole,0.881,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
117,748,1327,"September 27, 1937","September 27, 1937",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/748,https://collections.uwindsor.ca/files/original/587ea44317353a61f23f82cb781177f080c57c49.pdf,pdf_cache/item_748_september-27-1937.pdf,extracted_text_all/item_748_september-27-1937.txt,9,"If you will do this exorcise for five minutes every day. it will be enough for the beginning. when you have penetrated more and more into the soul of the person you do not like and hoVe found good qualities and abilities and intentions in than, you will get another this feeli Instead of nausea, you W111 be fed by touchin soul which you do not like. It is quite another feelir will feel yoursolf, first of all.",Then you will get something which we call feelings. of course. they are feelings and emotions. but quite a different kind of emotions from those we experionce in our everyday life.,"""mighty"" in a certain way. not that you will be mi ty in the accepted sense, but you will feel yourself more free in your feelings. {Ou will not be afraid of showing your feelings or of harinr than. any of",actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,beginning;first;qualities;soul;will,0.891,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
117,752,1331,"September 30, 1937","September 30, 1937",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/752,https://collections.uwindsor.ca/files/original/3fb3acda7bf7faff226f074d6d2416ed443c2ba5.pdf,pdf_cache/item_752_september-30-1937.pdf,extracted_text_all/item_752_september-30-1937.txt,21,"1937 In acting such a sketch we will pay attention. for example, first to concentration. You must then find the points. throughout the whole sketch, in which you must be concentrated.",Chekhov September 30.,In this way you will escape the condition when the actor is on the stage and is full of temperament. but he does not know what he doing because he is not able to concentrate on anything.,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,attention;concentration;first;whole;will,0.890,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
116,592,1147,"June 4, 1936: Lessons to teachers: Lesson XVII",04-Jun-36,primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/592,https://collections.uwindsor.ca/files/original/00307c9394308e42bc406ddb011331ef2f16723b.pdf,pdf_cache/item_592_june-4-1936-lessons-to-teachers-lesson-xvii.pdf,extracted_text_all/item_592_june-4-1936-lessons-to-teachers-lesson-xvii.txt,8,"That is the first exercise. To imagine that svery space can be filled with atmosphere, which has an objective presence like a human being, but it is atmosphere because it exigsts independently.","We must exercise not only to open ourselves and show to the audience our souls, but we must imagine that the space has a soul.",,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,atmosphere;first;objective,0.885,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
116,798,1377,"December 13, 1937","December 13, 1937",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/798,https://collections.uwindsor.ca/files/original/70e7b92ad0a517102f4033289e8adb4913899e3c.pdf,pdf_cache/item_798_december-13-1937.pdf,extracted_text_all/item_798_december-13-1937.txt,3,"1937 Old Students and ‘ Atmosphere Objective (with new conditions) Contact Four Brothers: Feeling of case Feeling of form Feeling of beauty Feeling of the whole Radiation The center of interest 01d Students onlx: Character éby use of the invisible body, center, ate.) Archetype trying to find it by all the means) Getting the feelings through Inspiration (technioue of preparing the ground, opening the doors, etc.§ Psychological gesture Significance Style I hope that when you come back from the holidays. you will be ‘mprovod in your ability to use the Hathod — to manage and govern it.",Chekhov December 13.,Go through all the sketches in which you have a part.,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,ability;archetype;atmosphere;beauty;body;center;feeling;feelings;form;gesture;inspiration;objective;psychological gesture;radiation;style;whole;will,0.884,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
116,798,1377,"December 13, 1937","December 13, 1937",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/798,https://collections.uwindsor.ca/files/original/70e7b92ad0a517102f4033289e8adb4913899e3c.pdf,pdf_cache/item_798_december-13-1937.pdf,extracted_text_all/item_798_december-13-1937.txt,3,"Chekhov December 13. 1937 Old Students and ‘ Atmosphere Objective (with new conditions) Contact Four Brothers: Feeling of case Feeling of form Feeling of beauty Feeling of the whole Radiation The center of interest 01d Students onlx: Character éby use of the invisible body, center, ate.) Archetype trying to find it by all the means) Getting the feelings through Inspiration (technioue of preparing the ground, opening the doors, etc.§ Psychological gesture Significance Style I hope that when you come back from the holidays. you will be ‘mprovod in your ability to use the Hathod — to manage and govern it.",1‘2.,Go through all the sketches in which you have a part.,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,ability;archetype;atmosphere;beauty;body;center;feeling;feelings;form;gesture;inspiration;objective;psychological gesture;radiation;style;whole;will,0.884,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
116,1078,2033,"December 5, 1941: Michael Chekhov's ninth class for professional actors: The psychological gesture","December 5, 1941",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/1078,https://collections.uwindsor.ca/files/original/37bb0f43cbbdbb4c610c4e87f0c108d2afed3fa7.pdf,pdf_cache/item_1078_december-5-1941-michael-chekhov-s-ninth-class-for-professional-actors-the-psychological-ge.pdf,extracted_text_all/item_1078_december-5-1941-michael-chekhov-s-ninth-class-for-professional-actors-the-psychological-ge.txt,5,"The instru- ‘ment we play before the audience is ourselves, so we cannot increase our life as actors other than in ourselves. Therefore, this gesture which occupies the whole body and being, is the way to increase this life, perhaps after a long time of exercising, until our nature responds, To increase our own life of the stage means to be able to see everywhere - in'the written words, in the events around ug, and in our own psychology ~- gestures, gestures, and more gestures, but not states of mind: This is a very dangerous thing in the theatre, because the state of mind in the theatre is a fixed, dead, immovable psychology.","Our task is to find this life again, because what the theatre needs is not decreased life, but increased life.","But the state of mind which we mut understand is one in which the inner movement goes on, and must not be understood as a fixed thing, but as a Myieible psychological process going on in a certain definite way.",actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,audience;body;cannot;dead;events;gesture;life;play;theatre;whole,0.884,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
116,837,1444,"February 25, 1938","February 25, 1938",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/837,https://collections.uwindsor.ca/files/original/fea15c939be1bd99d817c7738fb3594c323949bc.pdf,pdf_cache/item_837_february-25-1938.pdf,extracted_text_all/item_837_february-25-1938.txt,3,We must get accustomed to distinguishing the three parts - the beginning — the transition - the end. as if it is one family in three parts. what we call the beginning we must call the first part of the rhythmical whole. because the beginning in the sense of starting point. is something different.,"The transitional part has certain divisions, as well as the beginning.",It is more in the nature of a meter.,daily_inspiration;directing_academic_footnote,beginning;end;first;whole,0.888,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
116,664,1223,"February 4, 1937","February 4, 1937",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/664,https://collections.uwindsor.ca/files/original/d4bdb6c4bbe89264fb2204c26611ce086fa2d405.pdf,pdf_cache/item_664_february-4-1937.pdf,extracted_text_all/item_664_february-4-1937.txt,5,"If there are two climaxes it means that in order to form the transition between the two, one climax must lose its power and the other must gain ita power. The first climax is in the sphere 01 the Copper atmosphere, from the moment the crowd sayo.",The climax ie the tension of some powers.,"""Look!"" and climbs up.",daily_inspiration;directing_academic_footnote;method_terms,atmosphere;climax;climaxes;first;form;moment,0.887,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
116,666,1225,"February 9, 1937","February 9, 1937",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/666,https://collections.uwindsor.ca/files/original/cbeec9b999193fcd2e163118a42a1f6de5ef8838.pdf,pdf_cache/item_666_february-9-1937.pdf,extracted_text_all/item_666_february-9-1937.txt,1,First create the atmosphere when the two sisters are talking about Kirkov. This is a moment of climax for Alina because she has taken her sister completely into her confidence.,Balladinan (Director's oxerciooeu) Imagination aniatmoepherox see the action in your imagination and create tho atmosphere.,She has given herself away completely to her sister in a very warm. human way. lhen create the atmosphere at the cement when Joplana covers Alina's corpse.,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,atmosphere;climax;first;moment;talking,0.890,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
116,970,1595,"July, 1939","July, 1939",primary_chekhov_transcription: by Michael Chekhov; transcribed by Deirdre Hurst du Prey,https://collections.uwindsor.ca/chekhov/item/970,https://collections.uwindsor.ca/files/original/107d9cc3cfad4b46dbc238f4206efbadda6ef167.pdf,pdf_cache/item_970_july-1939.pdf,extracted_text_all/item_970_july-1939.txt,5,The moment when Rachel ‘onys she is free is one of giant aotoniuhmont - such a thing has never been heard of before -‘it is the first blow and it is an important moment for the whole play.,The econe between the Pickwickinnn end Jinnlou Take the same gosturoo as before.,Rachel is hysterical but in u soft nay.,daily_inspiration;directing_academic_footnote,first;free;important moment;moment;play;whole,0.888,internal_candidate_only__not_publicly_cleared,needs_visual_verification,"lesson/transcription/UWindsor attribution approved by Dawson, exact source context still required"
