item_id,media_id,title,date,status,pages,chars,pdf_path,text_path,candidate_count_so_far
1018,1650,"December 10, 1939","December 10, 1939",ok,5,6493,pdf_cache/item_1018_december-10-1939.pdf,extracted_text_all/item_1018_december-10-1939.txt,38971
1019,1651,"December 15, 1939: Criticism of new students' scenes","December 15, 1939",ok,6,8097,pdf_cache/item_1019_december-15-1939-criticism-of-new-students-scenes.pdf,extracted_text_all/item_1019_december-15-1939-criticism-of-new-students-scenes.txt,39047
1020,1652,"January 4, 1940","January 4, 1940",ok,2,1753,pdf_cache/item_1020_january-4-1940.pdf,extracted_text_all/item_1020_january-4-1940.txt,39066
1021,1653,"January 12, 1940","January 12, 1940",ok,1,770,pdf_cache/item_1021_january-12-1940.pdf,extracted_text_all/item_1021_january-12-1940.txt,39073
1022,1654,"January 25, 1940","January 25, 1940",ok,8,11063,pdf_cache/item_1022_january-25-1940.pdf,extracted_text_all/item_1022_january-25-1940.txt,39215
1023,1655,"January 26, 1940","January 26, 1940",ok,1,708,pdf_cache/item_1023_january-26-1940.pdf,extracted_text_all/item_1023_january-26-1940.txt,39226
1024,1656,"January 29, 1940","January 29, 1940",ok,10,13234,pdf_cache/item_1024_january-29-1940.pdf,extracted_text_all/item_1024_january-29-1940.txt,39359
1025,1657,"January 31, 1940: The Mother: A fairly tale based on a theme by Hans Christian Andersen","January 31, 1940",ok,10,15911,pdf_cache/item_1025_january-31-1940-the-mother-a-fairly-tale-based-on-a-theme-by-hans-christian-andersen.pdf,extracted_text_all/item_1025_january-31-1940-the-mother-a-fairly-tale-based-on-a-theme-by-hans-christian-andersen.txt,39488
1026,1658,"January 31, 1940: The Mother: A fairy tale play - by Michael Chekhov","January 31, 1940",ok,2,2876,pdf_cache/item_1026_january-31-1940-the-mother-a-fairy-tale-play-by-michael-chekhov.pdf,extracted_text_all/item_1026_january-31-1940-the-mother-a-fairy-tale-play-by-michael-chekhov.txt,39499
1027,1659,"February 1, 1940","February 1, 1940",ok,6,8943,pdf_cache/item_1027_february-1-1940.pdf,extracted_text_all/item_1027_february-1-1940.txt,39585
1028,1660,"February 2, 1940","February 2, 1940",ok,8,10747,pdf_cache/item_1028_february-2-1940.pdf,extracted_text_all/item_1028_february-2-1940.txt,39684
1029,1661,"February 5, 1940","February 5, 1940",ok,12,15938,pdf_cache/item_1029_february-5-1940.pdf,extracted_text_all/item_1029_february-5-1940.txt,39855
1030,1662,"February 5, 1940 (afternoon)","February 5, 1940",ok,10,15179,pdf_cache/item_1030_february-5-1940-afternoon.pdf,extracted_text_all/item_1030_february-5-1940-afternoon.txt,39987
1031,1663,"February 7, 1940","February 7, 1940",ok,7,9898,pdf_cache/item_1031_february-7-1940.pdf,extracted_text_all/item_1031_february-7-1940.txt,40058
1032,1664,"February 7, 1940 (afternoon)","February 7, 1940",ok,3,3525,pdf_cache/item_1032_february-7-1940-afternoon.pdf,extracted_text_all/item_1032_february-7-1940-afternoon.txt,40100
1033,1665,"February 8, 1940","February 8, 1940",ok,3,3803,pdf_cache/item_1033_february-8-1940.pdf,extracted_text_all/item_1033_february-8-1940.txt,40128
1034,1666,"February 13, 1940","February 13, 1940",ok,3,3914,pdf_cache/item_1034_february-13-1940.pdf,extracted_text_all/item_1034_february-13-1940.txt,40169
1035,1667,"February 20, 1940","February 20, 1940",ok,17,24139,pdf_cache/item_1035_february-20-1940.pdf,extracted_text_all/item_1035_february-20-1940.txt,40451
1036,1668,"February 23, 1940","February 23, 1940",ok,2,2689,pdf_cache/item_1036_february-23-1940.pdf,extracted_text_all/item_1036_february-23-1940.txt,40484
1037,1669,"February 26, 1940","February 26, 1940",ok,5,7027,pdf_cache/item_1037_february-26-1940.pdf,extracted_text_all/item_1037_february-26-1940.txt,40576
1038,1670,"February 29, 1940","February 29, 1940",ok,2,2207,pdf_cache/item_1038_february-29-1940.pdf,extracted_text_all/item_1038_february-29-1940.txt,40609
1039,1671,"March 16, 1940","March 16, 1940",ok,3,3365,pdf_cache/item_1039_march-16-1940.pdf,extracted_text_all/item_1039_march-16-1940.txt,40628
1040,1672,"March 27, 1940","March 27, 1940",ok,13,18487,pdf_cache/item_1040_march-27-1940.pdf,extracted_text_all/item_1040_march-27-1940.txt,40840
1041,1673,"April 8, 1940","April 8, 1940",ok,6,7609,pdf_cache/item_1041_april-8-1940.pdf,extracted_text_all/item_1041_april-8-1940.txt,40932
1042,1674,"April 9, 1940","April 9, 1940",ok,2,2671,pdf_cache/item_1042_april-9-1940.pdf,extracted_text_all/item_1042_april-9-1940.txt,40958
1043,1675,"April 23, 1940","April 23, 1940",ok,3,4168,pdf_cache/item_1043_april-23-1940.pdf,extracted_text_all/item_1043_april-23-1940.txt,40989
1044,1676,"June 8, 1940: Meeting with all students","June 8, 1940",ok,8,11628,pdf_cache/item_1044_june-8-1940-meeting-with-all-students.pdf,extracted_text_all/item_1044_june-8-1940-meeting-with-all-students.txt,41080
1045,1677,"June 27, 1940: Talk to students on the mission of the theatre","June 27, 1940",ok,7,9923,pdf_cache/item_1045_june-27-1940-talk-to-students-on-the-mission-of-the-theatre.pdf,extracted_text_all/item_1045_june-27-1940-talk-to-students-on-the-mission-of-the-theatre.txt,41155
1046,1678,"July 2, 1940: Lesson for beginners -- Summer students","July 2, 1940",ok,2,2624,pdf_cache/item_1046_july-2-1940-lesson-for-beginners-summer-students.pdf,extracted_text_all/item_1046_july-2-1940-lesson-for-beginners-summer-students.txt,41190
1047,1679,"July 10, 1940: Lessons for beginners","July 10, 1940",ok,7,8077,pdf_cache/item_1047_july-10-1940-lessons-for-beginners.pdf,extracted_text_all/item_1047_july-10-1940-lessons-for-beginners.txt,41284
1048,1680,"July 22, 1940","July 22, 1940",ok,1,1135,pdf_cache/item_1048_july-22-1940.pdf,extracted_text_all/item_1048_july-22-1940.txt,41298
1049,1681,"August 26, 1940","August 26, 1940",ok,21,28610,pdf_cache/item_1049_august-26-1940.pdf,extracted_text_all/item_1049_august-26-1940.txt,41619
1050,1682,"August 26, 1940 (afternoon)","August 26, 1940",ok,7,9033,pdf_cache/item_1050_august-26-1940-afternoon.pdf,extracted_text_all/item_1050_august-26-1940-afternoon.txt,41732
1051,1683,"September 3, 1940","September 3, 1940",ok,2,2294,pdf_cache/item_1051_september-3-1940.pdf,extracted_text_all/item_1051_september-3-1940.txt,41762
1052,1684,"September 6, 1940","September 6, 1940",ok,3,4003,pdf_cache/item_1052_september-6-1940.pdf,extracted_text_all/item_1052_september-6-1940.txt,41820
1053,1685,"September 16, 1940","September 16, 1940",ok,3,3898,pdf_cache/item_1053_september-16-1940.pdf,extracted_text_all/item_1053_september-16-1940.txt,41860
1054,1686,"September 16, 1940 (afternoon)","September 16, 1940",ok,3,3791,pdf_cache/item_1054_september-16-1940-afternoon.pdf,extracted_text_all/item_1054_september-16-1940-afternoon.txt,41907
1055,1687,"September 16, 1940","September 16, 1940",ok,3,3156,pdf_cache/item_1055_september-16-1940.pdf,extracted_text_all/item_1055_september-16-1940.txt,41942
1056,1688,"September 23, 1940","September 23, 1940",ok,11,15150,pdf_cache/item_1056_september-23-1940.pdf,extracted_text_all/item_1056_september-23-1940.txt,42107
1057,1689,"October 9, 1940","October 9, 1940",ok,3,3648,pdf_cache/item_1057_october-9-1940.pdf,extracted_text_all/item_1057_october-9-1940.txt,42151
1058,1690,"November 12, 1940","November 12, 1940",ok,1,539,pdf_cache/item_1058_november-12-1940.pdf,extracted_text_all/item_1058_november-12-1940.txt,42152
1059,1691,"February 7, 1941","February 7, 1941",ok,2,1606,pdf_cache/item_1059_february-7-1941.pdf,extracted_text_all/item_1059_february-7-1941.txt,42177
1060,1692,"February 17, 1941","February 17, 1941",ok,25,34780,pdf_cache/item_1060_february-17-1941.pdf,extracted_text_all/item_1060_february-17-1941.txt,42517
1061,1693,"May 4, 1941: Demonstration at Edgewood School","May 4, 1941",ok,4,3715,pdf_cache/item_1061_may-4-1941-demonstration-at-edgewood-school.pdf,extracted_text_all/item_1061_may-4-1941-demonstration-at-edgewood-school.txt,42570
1062,1694,"October 21, 1941: First lesson to students in New York class","October 21, 1941",ok,4,4850,pdf_cache/item_1062_october-21-1941-first-lesson-to-students-in-new-york-class.pdf,extracted_text_all/item_1062_october-21-1941-first-lesson-to-students-in-new-york-class.txt,42627
1063,1695,"November 5, 1941","November 5, 1941",ok,3,3525,pdf_cache/item_1063_november-5-1941.pdf,extracted_text_all/item_1063_november-5-1941.txt,42668
1064,1696,"November 7, 1941: Lesson for students in New York class","November 7, 1941",ok,3,2708,pdf_cache/item_1064_november-7-1941-lesson-for-students-in-new-york-class.pdf,extracted_text_all/item_1064_november-7-1941-lesson-for-students-in-new-york-class.txt,42700
1065,1697,"November 11, 1941","November 11, 1941",ok,3,3289,pdf_cache/item_1065_november-11-1941.pdf,extracted_text_all/item_1065_november-11-1941.txt,42738
1066,1698,"November 13, 1941","November 13, 1941",ok,4,4734,pdf_cache/item_1066_november-13-1941.pdf,extracted_text_all/item_1066_november-13-1941.txt,42794
1067,1699,"November 28, 1941","November 28, 1941",ok,4,4593,pdf_cache/item_1067_november-28-1941.pdf,extracted_text_all/item_1067_november-28-1941.txt,42841
1068,1700,"December 11, 1941: The future of the Chekhov Theatre Studio","December 11, 1941",ok,10,14789,pdf_cache/item_1068_december-11-1941-the-future-of-the-chekhov-theatre-studio.pdf,extracted_text_all/item_1068_december-11-1941-the-future-of-the-chekhov-theatre-studio.txt,42978
1069,1701,Title page: Michael Chekhov's classes for professional actors,,ok,1,100,pdf_cache/item_1069_title-page-michael-chekhov-s-classes-for-professional-actors.pdf,extracted_text_all/item_1069_title-page-michael-chekhov-s-classes-for-professional-actors.txt,42978
1070,1702,"November 7, 1941: Michael Chekhov's first class for professional actors: Why is a method needed in the theatre of today?","November 7, 1941",ok,22,31785,pdf_cache/item_1070_november-7-1941-michael-chekhov-s-first-class-for-professional-actors-why-is-a-method-need.pdf,extracted_text_all/item_1070_november-7-1941-michael-chekhov-s-first-class-for-professional-actors-why-is-a-method-need.txt,43333
1071,1703,"November 11, 1941: Michael Chekhov's second class for professional actors: Questions and answers","November 11, 1941",ok,24,33581,pdf_cache/item_1071_november-11-1941-michael-chekhov-s-second-class-for-professional-actors-questions-and-answ.pdf,extracted_text_all/item_1071_november-11-1941-michael-chekhov-s-second-class-for-professional-actors-questions-and-answ.txt,43732
1072,1704,"November 14, 1941: Michael Chekhov's third class for professional actors: How shall we develop our emotions and our bodies?","November 14, 1941",ok,14,19291,pdf_cache/item_1072_november-14-1941-michael-chekhov-s-third-class-for-professional-actors-how-shall-we-develo.pdf,extracted_text_all/item_1072_november-14-1941-michael-chekhov-s-third-class-for-professional-actors-how-shall-we-develo.txt,43993
1073,1705,"November 17, 1941: Michael Chekhov's fourth class for professional actors: Theory and practice","November 17, 1941",ok,8,10369,pdf_cache/item_1073_november-17-1941-michael-chekhov-s-fourth-class-for-professional-actors-theory-and-practic.pdf,extracted_text_all/item_1073_november-17-1941-michael-chekhov-s-fourth-class-for-professional-actors-theory-and-practic.txt,44115
1074,2034,"November 21, 1941: Michael Chekhov's fifth class for professional actors: Exercise -- Repetition is the growing power","November 21, 1941",ok,20,28346,pdf_cache/item_1074_november-21-1941-michael-chekhov-s-fifth-class-for-professional-actors-exercise-repetition.pdf,extracted_text_all/item_1074_november-21-1941-michael-chekhov-s-fifth-class-for-professional-actors-exercise-repetition.txt,44379
1075,1706,"November 24, 1941: Michael Chekhov's sixth class for professional actors: The creative process -- The inspiration -- The method","November 24, 1941",ok,16,21786,pdf_cache/item_1075_november-24-1941-michael-chekhov-s-sixth-class-for-professional-actors-the-creative-proces.pdf,extracted_text_all/item_1075_november-24-1941-michael-chekhov-s-sixth-class-for-professional-actors-the-creative-proces.txt,44612
1076,1707,"November 28, 1941: Michael Chekhov's seventh class for professional actors: Feeling of the whole","November 28, 1941",ok,5,6441,pdf_cache/item_1076_november-28-1941-michael-chekhov-s-seventh-class-for-professional-actors-feeling-of-the-wh.pdf,extracted_text_all/item_1076_november-28-1941-michael-chekhov-s-seventh-class-for-professional-actors-feeling-of-the-wh.txt,44696
1077,1708,"December 1, 1941: Michael Chekhov's eighth class for professional actors: The role of the director","December 1, 1941",ok,20,27677,pdf_cache/item_1077_december-1-1941-michael-chekhov-s-eighth-class-for-professional-actors-the-role-of-the-dir.pdf,extracted_text_all/item_1077_december-1-1941-michael-chekhov-s-eighth-class-for-professional-actors-the-role-of-the-dir.txt,45058
1078,2033,"December 5, 1941: Michael Chekhov's ninth class for professional actors: The psychological gesture","December 5, 1941",ok,27,39770,pdf_cache/item_1078_december-5-1941-michael-chekhov-s-ninth-class-for-professional-actors-the-psychological-ge.pdf,extracted_text_all/item_1078_december-5-1941-michael-chekhov-s-ninth-class-for-professional-actors-the-psychological-ge.txt,45425
1079,1709,"December 8, 1941: Michael Chekhov's tenth class for professional actors: Criticism of scene by Peter Frye","December 8, 1941",ok,14,19471,pdf_cache/item_1079_december-8-1941-michael-chekhov-s-tenth-class-for-professional-actors-criticism-of-scene-b.pdf,extracted_text_all/item_1079_december-8-1941-michael-chekhov-s-tenth-class-for-professional-actors-criticism-of-scene-b.txt,45647
1080,1710,"December 12, 1941: Michael Chekhov's eleventh class for professional actors: Psychological gesture","December 12, 1941",ok,6,7349,pdf_cache/item_1080_december-12-1941-michael-chekhov-s-eleventh-class-for-professional-actors-psychological-ge.pdf,extracted_text_all/item_1080_december-12-1941-michael-chekhov-s-eleventh-class-for-professional-actors-psychological-ge.txt,45751
1081,1711,"December 15, 1941: Michael Chekhov's twelfth class for professional actors: The future theatre","December 15, 1941",ok,19,26705,pdf_cache/item_1081_december-15-1941-michael-chekhov-s-twelfth-class-for-professional-actors-the-future-theatr.pdf,extracted_text_all/item_1081_december-15-1941-michael-chekhov-s-twelfth-class-for-professional-actors-the-future-theatr.txt,46034
1082,1712,"December 19, 1941: Michael Chekhov's thirteenth class for professional actors: The imagination","December 19, 1941",ok,5,5636,pdf_cache/item_1082_december-19-1941-michael-chekhov-s-thirteenth-class-for-professional-actors-the-imaginatio.pdf,extracted_text_all/item_1082_december-19-1941-michael-chekhov-s-thirteenth-class-for-professional-actors-the-imaginatio.txt,46092
1083,2032,"December 29, 1941: Michael Chekhov's fourteenth class for professional actors: Continuous acting","December 29, 1941",ok,17,24714,pdf_cache/item_1083_december-29-1941-michael-chekhov-s-fourteenth-class-for-professional-actors-continuous-act.pdf,extracted_text_all/item_1083_december-29-1941-michael-chekhov-s-fourteenth-class-for-professional-actors-continuous-act.txt,46331
1084,1713,"January 29, 1942: Open lecture to actors held at ""Actors Service,"" New York","January 29, 1942",ok,32,44423,pdf_cache/item_1084_january-29-1942-open-lecture-to-actors-held-at-actors-service-new-york.pdf,extracted_text_all/item_1084_january-29-1942-open-lecture-to-actors-held-at-actors-service-new-york.txt,46804
1085,1714,"February 17, 1942: Second open lecture to actors held at ""Actors Service,"" New York","February 17, 1942",ok,25,34855,pdf_cache/item_1085_february-17-1942-second-open-lecture-to-actors-held-at-actors-service-new-york.pdf,extracted_text_all/item_1085_february-17-1942-second-open-lecture-to-actors-held-at-actors-service-new-york.txt,47194
1086,1715,"March 26, 1942: Lecture to members of ""Actors' Cue""","March 26, 1942",ok,19,25682,pdf_cache/item_1086_march-26-1942-lecture-to-members-of-actors-cue.pdf,extracted_text_all/item_1086_march-26-1942-lecture-to-members-of-actors-cue.txt,47489
1087,1716,"April 12, 1942: Lecture at labor stage, New York: The present state of the theatre -- how to help it","April 12, 1942",ok,11,15396,pdf_cache/item_1087_april-12-1942-lecture-at-labor-stage-new-york-the-present-state-of-the-theatre-how-to-help.pdf,extracted_text_all/item_1087_april-12-1942-lecture-at-labor-stage-new-york-the-present-state-of-the-theatre-how-to-help.txt,47637
1088,1717,"April 16, 1942: Lecture at Hunter College, New York: The actor in the theatre of today","April 16, 1942",ok,12,16662,pdf_cache/item_1088_april-16-1942-lecture-at-hunter-college-new-york-the-actor-in-the-theatre-of-today.pdf,extracted_text_all/item_1088_april-16-1942-lecture-at-hunter-college-new-york-the-actor-in-the-theatre-of-today.txt,47804
1089,1718,The Pencil: Memories of Dartington Hall and the English Origin of the Michael Chekhov Acting Method,2002?,ok,15,47748,pdf_cache/item_1089_the-pencil-memories-of-dartington-hall-and-the-english-origin-of-the-michael-chekhov-actin.pdf,extracted_text_all/item_1089_the-pencil-memories-of-dartington-hall-and-the-english-origin-of-the-michael-chekhov-actin.txt,47951
1811,1812,The Life of Nonny Gardner Cangelosi,2016,ok,8,20115,pdf_cache/item_1811_the-life-of-nonny-gardner-cangelosi.pdf,extracted_text_all/item_1811_the-life-of-nonny-gardner-cangelosi.txt,47953
